score;attractive;ID;img_paths;asian;White;Train;Validation
0.584404192;58;0.680_AF1344_;225_org_src_Asiatinnen/0.680_AF1344_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.571810271;57;0.655_AF1671_;225_org_src_Asiatinnen/0.655_AF1671_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.332025229;33;0.371_AF282_;225_org_src_Asiatinnen/0.371_AF282_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.278532646;28;0.320_AF103_;225_org_src_Asiatinnen/0.320_AF103_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.54221208;54;0.490_AF727_;225_org_src_Asiatinnen/0.490_AF727_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.489073781;49;0.691_AF1555_;225_org_src_Asiatinnen/0.691_AF1555_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.514647731;51;0.222_AF1931_;225_org_src_Asiatinnen/0.222_AF1931_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.690397014;69;0.727_AF1837_;225_org_src_Asiatinnen/0.727_AF1837_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.5802152;58;0.679_AF1751_;225_org_src_Asiatinnen/0.679_AF1751_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.341258152;34;0.495_AF1264_;225_org_src_Asiatinnen/0.495_AF1264_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.432795447;43;0.264_AF808_;225_org_src_Asiatinnen/0.264_AF808_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.635495437;64;0.741_AF880_;225_org_src_Asiatinnen/0.741_AF880_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.399988803;40;0.593_AF1535_;225_org_src_Asiatinnen/0.593_AF1535_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.363579471;36;0.294_AF679_;225_org_src_Asiatinnen/0.294_AF679_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.292280656;29;0.490_AF1764_;225_org_src_Asiatinnen/0.490_AF1764_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.28504927;29;0.356_AF899_;225_org_src_Asiatinnen/0.356_AF899_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.409374259;41;0.284_AF277_;225_org_src_Asiatinnen/0.284_AF277_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.318126627;32;0.474_AF1893_;225_org_src_Asiatinnen/0.474_AF1893_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.159949222;16;0.201_AF144_;225_org_src_Asiatinnen/0.201_AF144_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.342194137;34;0.268_AF202_;225_org_src_Asiatinnen/0.268_AF202_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.39903178;40;0.495_AF32_;225_org_src_Asiatinnen/0.495_AF32_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.499513174;50;0.180_AF1098_;225_org_src_Asiatinnen/0.180_AF1098_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.605173239;61;0.716_AF1320_;225_org_src_Asiatinnen/0.716_AF1320_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.5167692;52;0.268_AF1540_;225_org_src_Asiatinnen/0.268_AF1540_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.629496922;63;0.557_AF1065_;225_org_src_Asiatinnen/0.557_AF1065_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.520525014;52;0.691_AF1684_;225_org_src_Asiatinnen/0.691_AF1684_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.412972152;41;0.325_AF1041_;225_org_src_Asiatinnen/0.325_AF1041_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.303255704;30;0.325_AF516_;225_org_src_Asiatinnen/0.325_AF516_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.390165964;39;0.454_AF450_;225_org_src_Asiatinnen/0.454_AF450_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.645931006;65;0.381_AF1865_;225_org_src_Asiatinnen/0.381_AF1865_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.599184016;60;0.814_AF1457_;225_org_src_Asiatinnen/0.814_AF1457_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.337012254;34;0.284_AF1704_;225_org_src_Asiatinnen/0.284_AF1704_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.345762873;35;0.351_AF487_;225_org_src_Asiatinnen/0.351_AF487_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.537425887;54;0.588_AF1895_;225_org_src_Asiatinnen/0.588_AF1895_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.423699773;42;0.418_AF553_;225_org_src_Asiatinnen/0.418_AF553_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.333666622;33;0.376_AF918_;225_org_src_Asiatinnen/0.376_AF918_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.509648332;51;0.332_AF627_;225_org_src_Asiatinnen/0.332_AF627_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.628829299;63;0.711_AF1388_;225_org_src_Asiatinnen/0.711_AF1388_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.24962938;25;0.273_AF45_;225_org_src_Asiatinnen/0.273_AF45_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.551099462;55;0.222_AF298_;225_org_src_Asiatinnen/0.222_AF298_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.555564322;56;0.758_AF1106_;225_org_src_Asiatinnen/0.758_AF1106_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.339635694;34;0.314_AF1702_;225_org_src_Asiatinnen/0.314_AF1702_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.400951558;40;0.345_AF141_;225_org_src_Asiatinnen/0.345_AF141_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.21856874;22;0.160_AF1866_;225_org_src_Asiatinnen/0.160_AF1866_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.287598177;29;0.335_AF1250_;225_org_src_Asiatinnen/0.335_AF1250_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.227600017;23;0.170_AF5_;225_org_src_Asiatinnen/0.170_AF5_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.499166153;50;0.253_AF765_;225_org_src_Asiatinnen/0.253_AF765_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.532892434;53;0.696_AF953_;225_org_src_Asiatinnen/0.696_AF953_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.475136383;48;0.323_AF668_;225_org_src_Asiatinnen/0.323_AF668_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.514124931;51;0.696_AF1747_;225_org_src_Asiatinnen/0.696_AF1747_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.497096459;50;0.314_AF1294_;225_org_src_Asiatinnen/0.314_AF1294_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.528159704;53;0.753_AF1623_;225_org_src_Asiatinnen/0.753_AF1623_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.492348498;49;0.237_AF1089_;225_org_src_Asiatinnen/0.237_AF1089_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.547744629;55;0.500_AF1825_;225_org_src_Asiatinnen/0.500_AF1825_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.489630115;49;0.675_AF1674_;225_org_src_Asiatinnen/0.675_AF1674_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.342194137;34;0.454_AF1886_;225_org_src_Asiatinnen/0.454_AF1886_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.286457975;29;0.242_AF139_;225_org_src_Asiatinnen/0.242_AF139_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.262471068;26;0.242_AF223_;225_org_src_Asiatinnen/0.242_AF223_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.32108594;32;0.129_AF1968_;225_org_src_Asiatinnen/0.129_AF1968_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.188402031;19;0.351_AF1749_;225_org_src_Asiatinnen/0.351_AF1749_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.318916472;32;0.273_AF802_;225_org_src_Asiatinnen/0.273_AF802_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.637498269;64;0.366_AF1681_;225_org_src_Asiatinnen/0.366_AF1681_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.582773736;58;0.799_AF1786_;225_org_src_Asiatinnen/0.799_AF1786_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.242978983;24;0.309_AF59_;225_org_src_Asiatinnen/0.309_AF59_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.302164223;30;0.263_AF884_;225_org_src_Asiatinnen/0.263_AF884_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.483179815;48;0.459_AF1795_;225_org_src_Asiatinnen/0.459_AF1795_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.468187624;47;0.510_AF1131_;225_org_src_Asiatinnen/0.510_AF1131_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.361036698;36;0.368_AF239_;225_org_src_Asiatinnen/0.368_AF239_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.571580934;57;0.273_AF355_;225_org_src_Asiatinnen/0.273_AF355_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.571580934;57;0.789_AF1283_;225_org_src_Asiatinnen/0.789_AF1283_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.226413346;23;0.201_AF843_;225_org_src_Asiatinnen/0.201_AF843_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.468277429;47;0.247_AF418_;225_org_src_Asiatinnen/0.247_AF418_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.404860999;40;0.562_AF655_;225_org_src_Asiatinnen/0.562_AF655_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.408866611;41;0.325_AF408_;225_org_src_Asiatinnen/0.325_AF408_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.4476193;45;0.531_AF1530_;225_org_src_Asiatinnen/0.531_AF1530_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.514124931;51;0.474_AF1549_;225_org_src_Asiatinnen/0.474_AF1549_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.538407542;54;0.716_AF1582_;225_org_src_Asiatinnen/0.716_AF1582_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.480379709;48;0.387_AF353_;225_org_src_Asiatinnen/0.387_AF353_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.683079432;68;0.649_AF1666_;225_org_src_Asiatinnen/0.649_AF1666_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.5932959;59;0.716_AF926_;225_org_src_Asiatinnen/0.716_AF926_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.631134675;63;0.768_AF885_;225_org_src_Asiatinnen/0.768_AF885_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.330404249;33;0.381_AF326_;225_org_src_Asiatinnen/0.381_AF326_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.547744629;55;0.278_AF1975_;225_org_src_Asiatinnen/0.278_AF1975_dummy_0001_AGE_30_GLASSES_false_ETHNICITY_White.jpg;1;0;2;
0.559832556;56;05-42474_AF-0-2;250_org_ref_Asiatinnen/05-42474_AF-0-2dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.494708413;49;02-00016_AF-0-15;250_org_ref_Asiatinnen/02-00016_AF-0-15dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_2.jpg;1;0;2;
0.654046767;65;04-00016_AF-0-15;250_org_ref_Asiatinnen/04-00016_AF-0-15dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_4.jpg;1;0;2;
0.691702183;69;07-08714_AF-0-1;250_org_ref_Asiatinnen/07-08714_AF-0-1dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.654046767;65;02-00028_AF-0-27;250_org_ref_Asiatinnen/02-00028_AF-0-27dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_4.jpg;1;0;2;
0.572994313;57;01-09823_AF-0-21;250_org_ref_Asiatinnen/01-09823_AF-0-21dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_3.jpg;1;0;2;
0.712768855;71;08-07625_AF-0-1;250_org_ref_Asiatinnen/08-07625_AF-0-1dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.713801725;71;01-09822_AF-0-20;250_org_ref_Asiatinnen/01-09822_AF-0-20dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_2.jpg;1;0;2;
0.671439964;67;07-08726_AF-0-13;250_org_ref_Asiatinnen/07-08726_AF-0-13dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.719111147;72;04-00010_AF-0-9;250_org_ref_Asiatinnen/04-00010_AF-0-9dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_2.jpg;1;0;2;
0.618445986;62;08-07647_AF-0-23;250_org_ref_Asiatinnen/08-07647_AF-0-23dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_2.jpg;1;0;2;
0.655845329;66;04-00008_AF-0-7;250_org_ref_Asiatinnen/04-00008_AF-0-7dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_2.jpg;1;0;2;
0.707619385;71;07-08737_AF-0-24;250_org_ref_Asiatinnen/07-08737_AF-0-24dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_2.jpg;1;0;2;
0.758774523;76;07-08736_AF-0-23;250_org_ref_Asiatinnen/07-08736_AF-0-23dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_2.jpg;1;0;2;
0.789618837;79;01-09825_AF-0-23;250_org_ref_Asiatinnen/01-09825_AF-0-23dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_3.jpg;1;0;2;
0.701757413;70;09-00020_AF-0-19;250_org_ref_Asiatinnen/09-00020_AF-0-19dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_3.jpg;1;0;2;
0.557838505;56;07-08734_AF-0-21;250_org_ref_Asiatinnen/07-08734_AF-0-21dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_2.jpg;1;0;2;
0.693621004;69;05-42493_AF-0-21;250_org_ref_Asiatinnen/05-42493_AF-0-21dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_3.jpg;1;0;2;
0.693192993;69;02-00019_AF-0-18;250_org_ref_Asiatinnen/02-00019_AF-0-18dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_2.jpg;1;0;2;
0.755461059;76;02-00005_AF-0-4;250_org_ref_Asiatinnen/02-00005_AF-0-4dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.700620498;70;04-00022_AF-0-21;250_org_ref_Asiatinnen/04-00022_AF-0-21dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_5.jpg;1;0;2;
0.68868612;69;08-07652_AF-0-28;250_org_ref_Asiatinnen/08-07652_AF-0-28dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_4.jpg;1;0;2;
0.624154877;62;04-00012_AF-0-11;250_org_ref_Asiatinnen/04-00012_AF-0-11dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_3.jpg;1;0;2;
0.565132515;57;05-42479_AF-0-7;250_org_ref_Asiatinnen/05-42479_AF-0-7dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.777299833;78;01-09809_AF-0-7;250_org_ref_Asiatinnen/01-09809_AF-0-7dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.72440944;72;02-00032_AF-0-31;250_org_ref_Asiatinnen/02-00032_AF-0-31dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_5.jpg;1;0;2;
0.532892434;53;08-07630_AF-0-6;250_org_ref_Asiatinnen/08-07630_AF-0-6dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.530676266;53;09-00006_AF-0-5;250_org_ref_Asiatinnen/09-00006_AF-0-5dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.602578222;60;05-42475_AF-0-3;250_org_ref_Asiatinnen/05-42475_AF-0-3dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.492348498;49;04-00025_AF-0-24;250_org_ref_Asiatinnen/04-00025_AF-0-24dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg;1;0;2;
0.606893815;61;03-05804_AF-0-18;250_org_ref_Asiatinnen/03-05804_AF-0-18dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_10.jpg;1;0;2;
0.566592682;57;09-00004_AF-0-3;250_org_ref_Asiatinnen/09-00004_AF-0-3dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.684039926;68;01-09829_AF-0-27;250_org_ref_Asiatinnen/01-09829_AF-0-27dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_4.jpg;1;0;2;
0.564336803;56;07-08717_AF-0-4;250_org_ref_Asiatinnen/07-08717_AF-0-4dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.380818059;38;05-42477_AF-0-5;250_org_ref_Asiatinnen/05-42477_AF-0-5dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.643217487;64;08-07651_AF-0-27;250_org_ref_Asiatinnen/08-07651_AF-0-27dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_4.jpg;1;0;2;
0.78845802;79;01-09818_AF-0-16;250_org_ref_Asiatinnen/01-09818_AF-0-16dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_2.jpg;1;0;2;
0.703794933;70;09-00011_AF-0-10;250_org_ref_Asiatinnen/09-00011_AF-0-10dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_3.jpg;1;0;2;
0.623195778;62;08-07640_AF-0-16;250_org_ref_Asiatinnen/08-07640_AF-0-16dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_2.jpg;1;0;2;
0.752495359;75;05-42490_AF-0-18;250_org_ref_Asiatinnen/05-42490_AF-0-18dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_3.jpg;1;0;2;
0.688743805;69;07-08716_AF-0-3;250_org_ref_Asiatinnen/07-08716_AF-0-3dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.680028758;68;08-07629_AF-0-5;250_org_ref_Asiatinnen/08-07629_AF-0-5dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.746653557;75;08-07656_AF-0-32;250_org_ref_Asiatinnen/08-07656_AF-0-32dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_5.jpg;1;0;2;
0.681168694;68;09-00008_AF-0-7;250_org_ref_Asiatinnen/09-00008_AF-0-7dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.651483033;65;06-20701_AF-0-9;250_org_ref_Asiatinnen/06-20701_AF-0-9dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_2.jpg;1;0;2;
0.714307875;71;08-07644_AF-0-20;250_org_ref_Asiatinnen/08-07644_AF-0-20dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_2.jpg;1;0;2;
0.635960591;64;04-00030_AF-0-29;250_org_ref_Asiatinnen/04-00030_AF-0-29dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg;1;0;2;
0.719111147;72;04-00029_AF-0-28;250_org_ref_Asiatinnen/04-00029_AF-0-28dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg;1;0;2;
0.572704318;57;07-08722_AF-0-9;250_org_ref_Asiatinnen/07-08722_AF-0-9dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.698872674;70;02-00021_AF-0-20;250_org_ref_Asiatinnen/02-00021_AF-0-20dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_2.jpg;1;0;2;
0.685703342;69;02-00004_AF-0-3;250_org_ref_Asiatinnen/02-00004_AF-0-3dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.599607947;60;04-00021_AF-0-20;250_org_ref_Asiatinnen/04-00021_AF-0-20dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_5.jpg;1;0;2;
0.782633016;78;09-00007_AF-0-6;250_org_ref_Asiatinnen/09-00007_AF-0-6dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.852476267;85;05-42501_AF-0-29;250_org_ref_Asiatinnen/05-42501_AF-0-29dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_5.jpg;1;0;2;
0.604609789;60;02-00003_AF-0-2;250_org_ref_Asiatinnen/02-00003_AF-0-2dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.690397014;69;02-00014_AF-0-13;250_org_ref_Asiatinnen/02-00014_AF-0-13dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_2.jpg;1;0;2;
0.696759856;70;02-00006_AF-0-5;250_org_ref_Asiatinnen/02-00006_AF-0-5dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.570254007;57;04-00004_AF-0-3;250_org_ref_Asiatinnen/04-00004_AF-0-3dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.572445158;57;02-00012_AF-0-11;250_org_ref_Asiatinnen/02-00012_AF-0-11dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_2.jpg;1;0;2;
0.732760334;73;03-05796_AF-0-10;250_org_ref_Asiatinnen/03-05796_AF-0-10dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_9.jpg;1;0;2;
0.618324145;62;07-08731_AF-0-18;250_org_ref_Asiatinnen/07-08731_AF-0-18dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_2.jpg;1;0;2;
0.755412196;76;01-09811_AF-0-9;250_org_ref_Asiatinnen/01-09811_AF-0-9dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.752495359;75;05-42497_AF-0-25;250_org_ref_Asiatinnen/05-42497_AF-0-25dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_3.jpg;1;0;2;
0.643217487;64;04-00031_AF-0-30;250_org_ref_Asiatinnen/04-00031_AF-0-30dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg;1;0;2;
0.577684443;58;04-00026_AF-0-25;250_org_ref_Asiatinnen/04-00026_AF-0-25dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg;1;0;2;
0.675517045;68;01-09819_AF-0-17;250_org_ref_Asiatinnen/01-09819_AF-0-17dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_2.jpg;1;0;2;
0.662425129;66;07-08725_AF-0-12;250_org_ref_Asiatinnen/07-08725_AF-0-12dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.74316364;74;08-07639_AF-0-15;250_org_ref_Asiatinnen/08-07639_AF-0-15dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_2.jpg;1;0;2;
0.684530558;68;04-00002_AF-0-1;250_org_ref_Asiatinnen/04-00002_AF-0-1dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.58687131;59;02-00026_AF-0-25;250_org_ref_Asiatinnen/02-00026_AF-0-25dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_3.jpg;1;0;2;
0.737369666;74;02-00031_AF-0-30;250_org_ref_Asiatinnen/02-00031_AF-0-30dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_5.jpg;1;0;2;
0.792676182;79;02-00025_AF-0-24;250_org_ref_Asiatinnen/02-00025_AF-0-24dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_3.jpg;1;0;2;
0.680940318;68;05-42485_AF-0-13;250_org_ref_Asiatinnen/05-42485_AF-0-13dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_2.jpg;1;0;2;
0.612983365;61;04-00023_AF-0-22;250_org_ref_Asiatinnen/04-00023_AF-0-22dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg;1;0;2;
0.724896095;72;05-42495_AF-0-23;250_org_ref_Asiatinnen/05-42495_AF-0-23dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_3.jpg;1;0;2;
